Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_6	con_0h_7	con_2h_1	con_2h_3	con_2h_4	con_6h_1	con_6h_3	con_6h_4	con_12h_1	con_12h_3	con_12h_4	con_18h_1	con_18h_3	con_18h_4	con_24h_1	con_24h_3	con_24h_4	IKA_0h_5	IKA_0h_6	IKA_0h_7	IKA_2h_1	IKA_2h_3	IKA_2h_4	IKA_6h_1	IKA_6h_3	IKA_6h_4	IKA_12h_1	IKA_12h_3	IKA_12h_4	IKA_18h_1	IKA_18h_3	IKA_18h_4	IKA_24h_1	IKA_24h_3	IKA_24h_4
P70333	P70333	13	6	6	Heterogeneous nuclear ribonucleoprotein H2;Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed	Hnrnph2	23.4542155551349	24.2892054084206	23.8146830677167	21.3030224793858	23.1312913700851	22.7886369470254	23.3262177886445	23.7044728452523	23.2602270109265	23.6536118599328	23.2113790166411	23.5926677368001	23.6130070988309	22.9773687933778	22.9591346991114	20.956888179443	20.8157173905543	21.4707519527893	23.5529619500838	21.8390764137649	22.8484926589416	20.3336396157038	22.9995601240707	22.8656356656432	23.9692104780437	24.1042980785033	24.4005967642387	23.7453462691313	21.1782534278537	24.1824454436459	20.6762018764599	22.5889923460312	21.8449534116054	23.6624935261192	23.6034663578871	23.3564797048417
Q9D8B3	Q9D8B3	3	3	3	Charged multivesicular body protein 4b	Chmp4b	23.8668214223919	24.5217260578428	24.302477723989	23.9075113847901	22.2511875009656	22.5855077719659	22.6737000716421	21.7740112345458	21.9693897747657	22.2158504561671	23.6067877090955	24.8269171275705	23.7335084965745	24.6147577562809	24.4761047272436	20.2153717193324	20.4528415633439	20.4088958854801	24.6149353503735	24.3586682069451	25.1233875016731	22.1356712414549	22.639290181907	21.3566922218699	22.7084515280618	22.0203766113331	21.9361238064484	23.8437413750293	21.5997296150383	23.7292486042807	24.8580632350839	24.926317219621	24.8056481093121	22.327050221881	22.5029335337022	21.1645895709758
Q8JZN5	Q8JZN5	10	10	10	Acyl-CoA dehydrogenase family member 9, mitochondrial	Acad9	23.109312343093	24.4622569896801	24.7021331668359	23.5786419907468	23.1140891716021	23.3322576705933	23.678543900896	23.2539778868274	23.2550878716667	20.3077850442942	19.4636273253046	23.0333299463295	24.3301248584386	24.8945692951733	23.6966759021936	22.0027337947732	21.4842926853203	21.663571838326	24.3919139542859	23.310109473215	23.6942308453005	23.0994695674983	22.1887335011271	22.4111551957943	23.5352590982415	23.5275402364043	23.1829334835158	24.3985538327033	23.4136829946865	20.9813980242141	21.4705043098714	23.5075730139191	20.2228812686143	23.4728379643516	22.9929373728396	23.2072254586845
P62869	P62869	6	6	6	Transcription elongation factor B polypeptide 2	Tceb2	24.8097026663376	24.7036485546741	24.5704091280706	22.3263049261504	21.5540005977835	20.7775840971188	23.4086212833599	22.484617995759	18.9016474748305	24.4443514494772	23.1051387256869	24.2204379448752	21.7829915513266	23.80629651983	22.3439714720361	19.5383940487439	20.4451578125159	19.610074183138	24.7343029434014	25.2176044378807	21.9158954069154	21.5781526211139	21.0649775724788	21.1624182544462	21.9042883148174	22.6380167728106	21.8120822015985	24.4082818662819	23.2883370419698	23.2142566822385	20.3837440493863	22.9286986993595	20.5509837900428	21.2933167642516	20.8865070153211	21.9956671502726
Q9CXI5	Q9CXI5	7	7	7	Mesencephalic astrocyte-derived neurotrophic factor	Manf	22.3497440678705	22.7855804098835	23.3058738000472	21.8838736971325	24.4425425658706	23.6376279944374	23.6155323991535	24.2590693642488	22.9912575992372	22.65366603575	23.7160537282718	21.7997500275452	23.2929436489328	23.2577869941869	22.6619691052071	22.9679544290945	23.150037088737	22.7576510827503	22.912306592369	22.5210762024558	22.7882015459807	19.6430050957476	22.1751624971703	21.8857655112406	25.1132914759149	24.5803808954196	24.469860983735	23.9694143594497	23.0453860015775	23.8792867117804	20.706554378264	22.2003813932323	20.6472458691745	24.0007858908655	24.2030906892916	23.5909985315417
P61327;Q9CQL1	P61327;Q9CQL1	6;5	6;5	6;5	Protein mago nashi homolog;Protein mago nashi homolog 2	Magoh;Magohb	24.3069919227835	24.2951994841306	23.8247301792148	20.7692392681164	23.0571884435294	23.1883737796183	22.511717421586	23.1528685001392	23.191131261238	23.8275647088533	24.0925281993639	23.6403176819394	22.7487253078807	23.9211644294635	23.1361665868962	22.2122953460213	22.2326878323546	22.1900984196834	23.9159545028894	23.662415264518	20.4853645996324	18.7856098313872	21.7495212296198	22.4379576778967	24.434754968782	24.1412649236135	24.5472484755419	22.6857107589029	22.6288888752759	22.7206749604825	20.051740395699	21.5999195855064	21.634646824162	23.6617402856787	21.8983718847375	23.3418815214602
Q61655;Q9QY15	Q61655	10;1	10;1	10;1	ATP-dependent RNA helicase DDX19A	Ddx19a	23.888019425783	24.0942595825525	23.0456774699598	22.7496718724358	22.7036167097356	22.4691554569183	22.4983703341409	23.1768896524342	23.9353033096796	24.6868453486232	23.5253982507509	23.5504454377037	21.9038731232339	23.6741694004864	24.0281795084102	20.0729968627116	19.4006359930738	19.5098696630797	23.6303674669559	24.9188125352564	22.7836409307541	21.4289207927534	22.9541314311898	22.799838410789	23.912533616023	23.7181168221158	23.4157046948275	23.6025497607381	24.0029338598955	23.6050892262096	22.033586167774	22.5724187947876	23.6352167217154	22.053926150021	21.9980212093402	22.89961736114
Q60692	Q60692	4	4	4	Proteasome subunit beta type-6	Psmb6	24.4726630574423	24.0652918121633	24.109417696041	19.5684712023686	20.9304693894544	22.2802986395502	24.0338065960755	23.4939411611596	24.2922425224082	24.143880654155	23.3871796808746	23.8925802255994	24.5682959165792	24.5039525191263	23.769904437959	18.9012063819809	20.6907490861385	19.9693206915349	24.2405940447549	24.451545199549	22.1798013467462	21.6143853140431	23.6851910325036	23.0450828793759	21.9033312642488	21.2616325572998	22.0050718934723	23.1261117168544	22.0194783238016	21.2641641009433	21.0255475034085	21.6168105572455	21.1652053871275	21.3359485106854	22.6422460358896	21.5902090180958
Q9CRB2	Q9CRB2	4	4	4	H/ACA ribonucleoprotein complex subunit 2	Nhp2	23.7637545011918	22.749614912572	23.6740471942473	23.3738172658652	22.6697994121961	23.0317479497761	22.8285222126858	23.0869431871807	22.6868767342585	24.1996742137762	25.3244701501678	25.0332150828331	24.3780142339693	24.2261249959864	24.1135994484023	21.3643793623076	20.7995940257811	20.9479285001938	21.7297383697704	22.0640347374969	23.8856993423699	22.5820812024857	22.2008480784825	21.5554761465896	23.2949041856783	23.1796263876778	22.7736939112886	23.6373386845449	22.7120702214931	23.1097690685678	25.4736118007306	25.003142207814	24.9855240275895	21.886469404399	21.0105849879642	21.2615118626039
P35278	P35278	9	9	7	Ras-related protein Rab-5C	Rab5c	23.2288615282385	23.82329096771	23.6547003661869	24.1289281125466	23.1493643667348	23.1639754386036	22.9687444720849	23.1768154378084	23.6835188008011	23.3491358721318	24.5433367068282	23.2490070974533	24.5555457910005	24.224241655602	24.2711398509492	21.3718451778761	21.0000128967454	21.3502132809599	23.5335461523481	23.6464088919694	22.4043240279672	23.7007584585047	22.1231264371773	22.1964325994669	23.6070736510213	23.8048128868608	23.769702624773	24.5398108055179	23.9628101290313	24.4894722542613	22.7476150829498	25.0726955855023	23.7767548905161	22.9721106025147	22.6859485514091	22.9247097507559
Q52KI8	Q52KI8	11	11	11	Serine/arginine repetitive matrix protein 1	Srrm1	22.5751702592813	23.9794317833371	23.2411233750865	21.576877995729	20.7295446069135	22.5022792155085	23.6242135790147	23.8511066279334	20.2425056247526	24.3170298293788	24.6216596859614	24.622339213684	24.506271338155	23.7245506684082	23.9996238076469	20.4171733179237	19.9565692071283	18.7309865539809	23.0310458118688	22.6078064876331	23.8578153203255	23.0699149317085	22.9868580977486	22.3701633697053	22.4018725808362	21.8996054473854	22.9331230941906	23.2374800204733	23.5901107816797	22.1207959003747	24.7958061560327	25.6748895308365	25.8379401938763	22.8054592298127	21.4844509087931	22.1223925728698
Q99ME9	Q99ME9	13	13	13	Nucleolar GTP-binding protein 1	Gtpbp4	23.3139117834593	24.5741026692698	24.3963307032295	22.4119232599632	22.840109360934	23.0949784661675	23.0933905043478	23.4871340115541	23.7415729438734	22.1344514179529	22.9587712963222	23.6568137153611	24.4971392287688	23.8538174180465	22.7322197190784	21.0756188209179	20.0068636839726	20.4227403942918	23.5605476134764	23.8775325477527	19.662909100597	21.7000286398339	23.0338750337955	22.3383943141971	24.2178942565203	24.086053636808	22.2885502154769	23.931077284586	24.1546439445381	24.2606197674332	22.4003017936486	24.362947606307	23.2953124785287	22.7957546879418	22.2540802374014	21.6465619953124
O54962	O54962	4	4	4	Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	Banf1	24.3025681949044	24.3601834930687	24.2431545339543	24.5802793112902	20.6732131086525	22.6107529296402	19.9472089627811	23.7928832593915	22.6074728176328	23.3756657843593	24.1640658956784	23.5149449991455	23.2529755973584	24.3725740300679	23.315840653347	21.7776962705127	20.4023031891821	21.5765137523528	24.1244385644543	24.6939049020158	23.7615048909534	22.5869769329606	21.9471153677204	21.6807787109702	23.2584031324361	23.8435489749961	22.0825499607608	26.1255822269994	24.5732104900163	25.8451766460069	20.2975492029819	22.1680826739834	20.5686342265749	22.8404539308585	22.0043713985004	20.9856337988025
O35691	O35691	12	12	12	Pinin	Pnn	24.0374918102414	24.0240430524953	24.3558100825796	20.7916831038444	21.0530282983579	20.7684681036476	23.5110029687694	23.3187718206207	22.6114997974124	23.7335630424801	24.1111052148784	24.2160076089794	24.5938968491496	24.3535113264154	22.2784414370317	21.6107834844491	19.5003589561638	21.5144528656873	24.0636319569788	23.1371757213318	21.9611425222307	23.3142630876516	23.0084057398016	21.6601008645078	23.1515055539688	23.5795785904072	22.3520548066967	25.183447864746	24.0233720401323	24.6001830925698	23.3536896564913	23.1825232295548	24.7221431950303	23.3219737577355	22.8904432689161	23.0036560559339
Q922Q4	Q922Q4	7	7	6	Pyrroline-5-carboxylate reductase 2	Pycr2	23.9289374754097	24.3802254640069	24.1480484626242	20.8699258264588	22.6414885360165	22.5905535224117	23.2673613294756	23.0882064237541	22.7701289953482	23.9594581336058	22.8387762467855	22.6698988014321	23.256788805886	23.4409507777977	23.8620160054571	20.872179782556	20.8266066967756	20.3595736486891	24.1030314935668	24.1449582242402	23.5325232169816	23.4053641661594	22.5898161779128	21.9086054874986	23.4001428550251	23.394216671996	23.5299145169937	23.890447467363	23.6678606146229	24.5247971873022	24.4090404691972	24.7565633593906	24.6917838134951	22.8043014353626	22.7045253696658	22.7684483045752
Q61074	Q61074	7	7	7	Protein phosphatase 1G	Ppm1g	22.2483004041161	21.462627309565	22.118072470992	22.6542123565853	22.5365303410694	22.2408503430518	24.4463300597811	24.4902131494999	24.3468437487555	23.9736175766977	22.897675689082	22.1255290295601	22.7673070185509	23.195330985788	23.3071063823437	21.3512102838203	18.5550252150838	20.9117026359826	21.428039637929	20.4370645359342	22.3891720420328	19.4407186962683	22.8644105572395	23.622844788414	25.0481165337332	24.8455943158967	24.3279435083255	23.5912759061359	24.8808510865381	23.4070762537367	23.0885770504673	23.6820552993934	22.4638059535656	23.2931399090315	23.309398941814	22.9881102649927
Q5SUR0	Q5SUR0	14	14	14	Phosphoribosylformylglycinamidine synthase	Pfas	22.3416284705443	20.6543150583579	21.2305150028244	20.863436213343	21.1260201986042	21.547211206907	24.5238093012313	24.3371179962832	24.6508371257616	23.1053225856137	22.2920206597616	22.704955386557	21.8821568460422	23.2824399795949	23.93462882902	21.4685551124886	21.454703269216	20.7575836493401	22.2611567198472	22.992829043878	21.9808529484097	18.3147853057921	23.2636819713522	23.6310630344258	24.5973844334292	24.3826493953483	23.7926360776711	24.0368431609349	24.9904282179746	24.3388623965116	24.103905045668	24.0369296309562	22.7772713374301	22.1093529862863	22.0344263803007	21.6342017736551
Q02650;P32114;Q00288;P47242;P09084;P24610;P47239	Q02650	8;3;2;1;1;1;1	8;3;2;1;1;1;1	8;3;2;1;1;1;1	Paired box protein Pax-5	Pax5	22.7815935858519	22.8732146842061	22.3594916463619	23.9347934164705	23.8383762881661	23.8227649242329	22.7361695688714	24.1386120550239	23.9830863285523	24.1239008422583	21.9967786774729	22.3229072437255	23.6373705725492	23.0449885431541	23.6115448862123	22.5400607130643	22.5698974801227	22.548552391238	22.4118807005911	22.8419687330447	23.008879600783	22.0410875126942	23.2843816899621	23.530788421064	23.0486466115974	24.564882935303	24.591833538194	25.2052824861274	24.2915079709366	24.3847826285069	22.71406869182	23.4472154601316	24.0732530420391	24.4359610356949	23.9680303876724	23.7758561397557
Q9EPU0	Q9EPU0	18	18	18	Regulator of nonsense transcripts 1	Upf1	23.6552973265707	21.4935557858744	22.4269338759219	23.0193610846542	23.0470080479365	22.7760857942079	24.059051075467	23.1316603984811	22.1382826645543	22.6094305741088	23.633646835196	24.5040202507232	22.6697289156244	22.5065243342506	23.8580258145369	21.422895911337	21.7598487763591	21.3833388139027	22.0667363093017	23.0917458930717	21.5104491156286	20.9713127843051	23.6430491171705	23.0909210324001	24.508022019227	24.2094291065931	23.9804012505524	24.4198602393484	24.0214635777796	24.715136304615	24.7650537386636	24.4094747289292	24.7713210043683	23.6064940590255	23.6251549703337	23.1300735577299
Q9WUA2	Q9WUA2	12	12	12	Phenylalanine--tRNA ligase beta subunit	Farsb	23.2950291312254	23.3594494218169	22.7226063443999	21.3345569109513	23.0727276818448	23.7160844044492	24.1356251646062	24.2311807570061	22.6315879742894	22.299357970804	23.076028984867	22.8850407384671	23.4732631087329	23.7270082180773	22.0030498246988	21.7721257187133	21.2256923049148	22.1000714552808	22.5297556599427	23.3194703188102	22.8166561982276	22.2128835441932	22.7620801336874	22.820752102057	25.2807979712991	25.1531269066031	24.2818355252539	24.1480075117205	23.6992851573652	23.4466508315461	21.5263033562954	21.4331513630232	21.6416976890218	23.4836241319809	23.0451393134344	22.8865675960952
Q9WU78	Q9WU78	22	22	22	Programmed cell death 6-interacting protein	Pdcd6ip	23.649176006715	22.8552756338784	23.1412128116284	21.1122161316369	23.41374892569	23.461866702209	24.0065420187981	24.0817206124633	24.4785162675113	22.7944569895031	23.2535260696568	23.1977232886427	24.3875544083994	23.9685304028766	23.4617944009598	20.5043562029127	18.7545172338533	19.6356407247823	24.5660762205579	23.8751814115976	21.2527087171496	20.7294141289475	22.680395752863	22.6706967908771	24.5000015684616	24.3306397248229	23.7770141278116	23.8934094664101	24.3531519472717	24.5408887103265	20.1939802173951	22.1640972309886	22.62279910411	21.7535305726798	23.0259759725907	22.5971580786603
O70404	O70404	6	6	6	Vesicle-associated membrane protein 8	Vamp8	24.4271965704229	23.4205490929375	24.437357971563	23.0173249686152	23.4425656124494	22.523236358532	23.0764919800053	23.7233459126279	24.5416876637273	24.342248454192	22.3599186864852	22.5319041641172	24.3133628502995	22.7961465392391	22.2548163387794	21.6774030312808	21.6488592163872	21.6530250004461	24.1487714089663	23.3798818362232	23.2552018849058	21.2312330846192	22.5639798453146	23.6583550151911	23.4215826804786	23.2911527521884	22.698322241032	23.9630524565169	23.6237440943256	25.20438092758	22.9237488944216	19.1897606410666	21.1844693069525	22.8688166087389	23.2237877163662	22.8873918237613
P63168	P63168	4	4	4	Dynein light chain 1, cytoplasmic	Dynll1	23.4021683479864	22.4786026564069	22.6503099507125	20.0261132464383	19.6629793406937	21.1732282156877	23.2610865196791	22.3750345274928	22.3470301726965	23.8611185399595	24.4736355991027	24.4311198979304	23.3773339730122	22.1346833261309	21.0373724718657	16.5664240440327	16.4411511524081	16.2791548155983	24.1777739632601	20.9307880292229	27.8118938915863	21.6283351457147	22.1992505069703	20.4219098810399	22.2032566188747	23.1024141628969	21.6632974144882	24.0875710550602	25.1314493474715	23.8163004981882	24.9728750495848	25.9254041213991	25.9898195094532	23.2834683725122	23.6199772227954	23.3518291154865
P25976	P25976	9	9	9	Nucleolar transcription factor 1	Ubtf	22.9636451434858	22.916860582449	22.3656067854077	22.4235580915219	22.6344038585287	22.6304849945108	24.493423595457	24.4054075024897	21.7583781360851	19.6120367542166	22.6867092305772	22.7774942066306	22.886023379582	21.3065266232027	23.4778392566153	22.0846846575239	22.0831622452091	22.1516319244627	22.3316465923819	22.1589696870432	23.0133947550879	20.823042872689	23.6052797280419	23.2419581705708	24.926179935813	24.7584429779614	22.4415266100059	24.0853062039737	23.3037260984627	23.6690262764691	25.851483956535	25.1282442962769	24.7315675840307	23.7251666478085	23.3994225675483	22.7053466266136
P35486	P35486	8	8	8	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	Pdha1	23.5204741002768	23.3960013022788	22.9811161970531	19.132754340156	23.0652334554879	23.4977927868378	23.6140693541936	23.0882064237541	22.5772187638037	22.2307105618162	21.0194415517371	22.5666040665901	23.6393684015288	23.8157129648947	24.6476985945058	20.8687040250582	20.9179546260265	20.9468643184645	23.2130111433281	23.2002143820698	25.6565290130067	23.4239202576863	22.471638055861	22.2473878826081	24.0364943539613	23.9546174176377	23.0359381283434	24.9979666241007	24.81306029445	24.7253355452231	25.1468412439746	25.4317230933179	25.4770754019119	23.9637086992779	23.4674135259519	23.4619400170416
Q9DBP5	Q9DBP5	9	9	9	UMP-CMP kinase	Cmpk1	25.3961572321548	25.1522028784532	22.1311814149158	22.1462531321663	22.973181372501	22.5658363545913	23.360967735052	23.59042356086	23.8751636734513	22.8856912336243	22.8086492191159	23.8023447102806	22.4580926744832	23.0371246315653	22.3959355054751	20.9203664316224	20.8887694718197	21.4237889781471	21.5730175930525	21.5636404060026	21.9108784948674	21.3335499877544	22.0407799140996	22.3672484906919	24.0600840639039	23.6667256967592	23.0304616321273	23.696116722144	24.0885373201905	23.69926463941	24.0066554716633	24.0473192140503	23.6026009855722	23.1948606996021	23.0385397451374	23.205904551159
Q91WD5	Q91WD5	12	12	12	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	Ndufs2	23.7899415309044	23.7370476394962	24.3377439588957	20.2821812976513	23.8249667411874	23.0321759432952	23.7654601889943	23.926136972989	23.1293229568969	24.0240885770335	21.3165189001897	22.1403713627289	24.8188585753485	23.1984499720913	23.4087632359655	22.5453882756708	22.0113841218196	22.3508987960262	23.5869866633657	23.4026874835826	21.965772934047	23.3531130841109	23.3783619865714	22.8310717476592	23.7860537879699	24.300129740314	23.6458163859175	20.8474257115129	23.9144271384993	23.0280637775127	22.1231367107125	23.1923911189202	23.7878179643372	24.2154141329536	23.3047712603461	24.5799262178364
Q91YT0	Q91YT0	13	13	13	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	Ndufv1	23.5032019260264	24.4206957129592	24.2628371995502	23.635189459528	22.3112343796588	22.4447150214934	23.5745428382432	24.6099590004147	23.6735729514072	20.9793422080161	23.1166913044512	22.2400470353447	24.1007740998472	24.5675462438222	22.700766258952	21.4187716995129	21.4916064825037	21.6215561873526	24.2083622833934	24.5493696607782	20.4220167421439	22.1690542182953	23.137286145633	23.1373781734555	22.7017267102161	23.4596681235807	22.4954490651944	24.729348422191	24.1129485700122	24.6169124881866	21.5158544663022	21.4327515895797	22.3812475400425	23.8562221237712	21.1623269948925	23.5620731395786
P63001;P60764	P63001;P60764	10;6	4;2	4;2	Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 3	Rac1;Rac3	23.954659073044	23.2553743179047	23.4260888832569	21.5042370660765	21.7800576033911	22.4079198265652	24.0590021978829	23.9440823183212	24.2926985781187	24.1577183366707	23.6325687425261	24.0502995113904	24.0331401449439	24.073878798604	23.6709570271083	20.2729763753498	20.5857768172262	20.2744747081389	24.410697052356	24.4811135281065	21.4619110359635	21.8917348370209	21.9891198591713	23.221985112262	23.5875689068021	23.1952268007245	24.9956553741377	22.5304358360267	24.1873554264905	23.416753701018	22.7657684593822	22.4603314716355	23.1617286309217	23.092208918697	23.2075338855944	22.3369904944265
Q9CZ44	Q9CZ44	12	12	12	NSFL1 cofactor p47	Nsfl1c	23.8103172331211	24.1151389458729	23.9683142838219	23.4056364499769	22.9019909453909	23.4373014167636	24.1034733353711	22.9119838731948	23.7456871490229	23.2948699840954	21.5094221545927	20.9466664759082	24.2012405098424	25.4154443968844	24.3562391776904	19.1981315628199	21.2693548766236	20.3982504991952	24.7958806412156	24.0412341885677	23.6658569937576	19.3746201443253	22.7752456852941	23.0355499922184	24.4448243576328	24.0410834371434	22.7400330809249	23.8558365385699	23.9590396893832	24.5385212389331	22.0945522868477	21.8623943238547	22.9811708891114	20.0158220867585	21.9964292850599	21.8530881686894
Q9R0P5	Q9R0P5	6	4	4	Destrin	Dstn	24.1104890780526	23.6887258280268	23.7675842796741	23.7776713524717	21.817504248822	22.4671520799187	23.0060350450392	23.40474226546	22.096526173437	24.1891269590086	23.4842481092017	24.2075757937587	23.687948024381	24.5532557011543	24.790574278597	19.6460263342071	20.7706059842905	20.9556302268507	24.0298264747375	23.7300568862578	25.1680517195561	23.2143445505621	21.7671211700373	22.1948276090983	23.5679817407669	23.5165262474991	23.4933386470727	24.5698706971044	23.7949088801068	24.0176424132856	24.9983944031905	25.2131243763024	24.6054975701879	22.7778759515773	22.9761020938846	22.9480938656475
Q3TXS7	Q3TXS7	18	18	18	26S proteasome non-ATPase regulatory subunit 1	Psmd1	23.7344952940654	22.9890347068762	23.8225584117611	22.2241947347657	23.599028097048	23.2955906812046	24.2748299997934	24.1019513426248	24.1899892426518	23.4199315630847	22.1220667697065	22.6766573353842	23.7012767247487	23.8039704949492	23.8356958387828	21.128273341404	20.4174822467571	20.168095943602	24.1858981331428	25.0837648762327	21.1898139444633	22.4283753586929	22.8205745885895	23.0175907224216	24.0857067857744	23.3331706913091	24.1087962755701	23.602426349784	24.8930627273219	24.8782077652496	18.5829114555222	22.0073192733879	22.3237206141803	22.1553533725707	22.6744599960562	21.4231111107199
Q9EQ61	Q9EQ61	11	11	11	Pescadillo homolog	Pes1	22.9413747519765	23.6696059658489	23.4657841769312	22.8912187772909	24.7704502757517	24.8777577794926	23.6249401613305	24.137392209973	24.0324809213423	23.3209311760329	23.3833391881639	22.9948653495594	24.3371383338568	24.285360963743	24.2462841595707	21.7624863972136	22.3839016117463	23.4517052862499	22.8593646384899	23.6645065409532	22.6130525213309	23.6563561959484	22.3320154746865	23.4451438574981	24.2562629750085	23.5525424556355	24.0298174857257	22.8620696824317	23.7728301741342	23.0575031431756	23.4134759701687	23.1613422208362	24.1372142231479	22.5802810167683	22.481785493253	21.8988654887154
Q9D8I1	Q9D8I1	7	7	7	Marginal zone B- and B1-cell-specific protein	Mzb1	24.5343304864224	24.0312819560868	24.819764861816	22.8819808689928	23.1999748594106	22.714574147559	22.6055944686219	22.7274052715739	24.1575566372153	23.7159892558153	21.2459973681453	23.4402781996854	24.962262872367	24.6271152245409	24.5825634257722	20.7648792828893	21.5384028863503	20.07462120221	24.0676777214507	24.5343050032013	23.7067002530456	18.5072941708344	22.3930717461383	19.923246046866	24.0126483546921	22.9575538091131	23.5377469247763	24.342022425167	23.8839137005199	24.8857873279989	23.1487325321021	23.2443433611794	25.0873261853343	20.6276553063314	20.7363467811865	20.7107262378585
Q9Z0H4	Q9Z0H4	9	9	8	CUGBP Elav-like family member 2	Celf2	23.7226980308757	24.1991485082988	23.7789312626236	20.9069439271956	21.5091077376561	21.9219278153911	24.2948500473608	24.1655275906289	22.7168648114606	22.2825483127492	19.8872274566761	22.0835339949317	21.6294572804309	23.3067091849203	22.4296332773315	22.3517409942437	22.0467380602146	22.1409699818985	22.8734632819157	23.9568255476989	23.0585102153015	20.320982972642	23.2943510565758	22.5658019254414	24.9310995142993	25.0832438965881	23.4019514257265	23.8853169194871	24.9267154532401	23.3359462737177	20.7083938393708	21.5081423328912	21.2418198648606	23.2983480407963	23.9906782541197	23.6149829544901
O08784	O08784	15	15	15	Treacle protein	Tcof1	24.4402163697687	23.9308461484494	23.9078607608551	21.2525321301443	21.5315554512621	22.410007106685	23.4534872617821	23.5496239673681	24.2312170777919	24.6469224294979	23.8883257207402	24.0318448549995	24.2278990739002	25.1704677485699	25.2198389309993	19.6624418332632	19.7963609639612	17.3998338233621	23.7174668180508	24.2013933573625	22.6250155186194	22.3322049011362	22.2342548280097	22.8707184527815	23.9013761283153	24.0797550395174	23.6941328415914	23.2273785619811	23.6289375534061	24.0970872372383	18.8871192510773	20.6872118560624	22.9361847529814	22.6237788285075	22.4957631628025	22.1710753122649
Q923D4	Q923D4	4	4	4	Splicing factor 3B subunit 5	Sf3b5	23.4282550725334	23.6987720524412	23.5826231438115	23.9158193372534	22.9148725346771	22.6049145695995	22.89585534716	23.3240087130469	25.0398573170525	23.6167180945188	24.3378630856879	24.0455765283928	22.8720336292007	24.0047831718853	24.3018416736052	20.8522375410088	18.2831980873616	19.975518510352	22.6865400227932	23.2164602390443	22.6360021085081	22.6940022341026	22.1681927228404	23.3412989305972	23.5341870016411	23.7997838984507	24.8618481900203	23.7919775635981	23.8278938008256	23.7584545422163	24.6988002223872	24.399718881617	24.7255591274307	22.4557161172348	22.2752410559416	22.3911101888789
O08756	O08756	6	6	6	3-hydroxyacyl-CoA dehydrogenase type-2	Hsd17b10	23.175411116967	23.0377966472171	22.5039853084169	22.8541136102316	23.8890947724173	23.8608104163233	24.1469824823227	24.8504786459964	22.0792183901098	23.4280932300508	23.0847873620657	23.8857455717047	23.6471858604312	23.8199186712111	24.342803840743	23.3771887219451	22.6888090621648	23.101772349569	22.7291134413122	20.9497028539405	22.8608824843946	22.3008249564248	23.6619238306106	22.9022972346491	24.2133704035033	24.0316547404348	24.4697659975197	24.4345157406316	24.3465365069232	23.9815989796024	23.1037903532005	23.9582641835887	23.6066168004592	23.1811956801654	23.2161436269137	22.868514798575
Q9D0W5	Q9D0W5	4	4	4	Peptidyl-prolyl cis-trans isomerase-like 1	Ppil1	24.437349006203	24.0751615447612	24.9130428359911	21.6199450049667	23.2457563953514	23.220401228756	22.4194591831631	23.4058824854012	23.4923468828469	23.9297885780001	22.6179434681716	23.2124379111741	24.1471819777285	25.1143857073199	21.8132646175544	21.6885956976903	21.5128813318768	21.4263646890616	24.3614126768729	23.7031206660329	23.173903594298	20.8453419316932	23.0006815352116	22.3715847776681	23.6246008229183	24.3514987574743	23.8720184695712	22.2750783406418	23.1862476892242	24.104016702873	20.9303792616036	23.3301752424103	22.6578860506127	23.1682681038826	23.0253300980506	22.4034013236624
P63037	P63037	12	12	12	DnaJ homolog subfamily A member 1	Dnaja1	20.7351149986564	19.9584429424018	18.4598819163074	20.4343771660803	23.5699965273443	23.0807051113176	25.155876432683	24.6585479176145	23.5024363925178	19.7459538687528	19.6905567200125	19.5313937752413	16.9769844120219	20.7205413487943	19.7142462852691	22.4831612047499	22.2189365675119	22.0683101982611	22.048278996527	22.1168073182085	20.6332971390577	21.7021822796622	24.0803243506002	23.7424783982178	24.9506826722503	24.9250582050739	24.0285283289534	24.3744247396085	25.1105974145146	25.4412337616032	22.7538099704536	22.4171311422254	22.2373224485146	23.1502200299188	23.1602202627976	23.6820700074322
P62075	P62075	6	6	6	Mitochondrial import inner membrane translocase subunit Tim13	Timm13	23.9640397215401	23.9460426855314	22.7773521248935	20.9148755645126	23.4257831603809	23.2755466951859	23.6905827979638	23.995228542546	23.8285378838171	22.4140818182704	22.7645409867618	20.0397477335336	22.265556524515	24.4347833863677	23.0952007640478	22.2555425684938	22.1750830466398	22.1946216560844	24.0056674172759	23.0823909035304	22.0695669341543	23.4431548038878	23.3276350645204	23.0771725217443	24.4491136076739	24.3948154130166	24.1850641537807	25.1728209914481	24.4320722539396	25.6716975816038	21.9423036460392	21.6698704047224	22.2166422244389	23.198736838963	23.040858355392	23.2927064847432
